TIME_STAMP,BATCH_CODE,OPERATOR,WIDTH_1,GRADE_1,WIDTH_2,GRADE_2
"""07-14-2006 03:37:07 PM""","""280917CTC""","""AR""",23.364,"""NA""",23.452,"""C"""
"""09-28-2017 03:37:13 PM""","""280917CTC""","""AR""",23.696,"""NA""",23.749,"""NA"""
"""09-28-2017 04:25:30 PM""","""280917CTC""","""AR""",23.696,"""NA""",23.749,"""NA"""
"""09-28-2017 05:08:14 PM""","""280917CTC""","""AR""",23.696,"""NA""",23.749,"""NA"""
"""09-28-2017 05:08:28 PM""","""280917CTC""","""AR""",23.696,"""NA""",23.749,"""NA"""
"""09-28-2017 05:08:42 PM""","""280917CTC""","""AR""",23.696,"""NA""",23.749,"""NA"""
"""09-28-2017 05:08:57 PM""","""280917CTC""","""AR""",23.696,"""NA""",23.749,"""NA"""
"""09-28-2017 05:09:11 PM""","""280917CTC""","""AR""",23.696,"""NA""",23.749,"""NA"""
"""09-28-2017 05:09:26 PM""","""280917CTC""","""AR""",23.696,"""NA""",23.749,"""NA"""
"""09-28-2017 05:09:26 PM""","""280917CTC""","""AR""",23.696,"""NA""",23.749,"""NA"""
"""09-28-2017 05:09:26 PM""","""280917CTC""","""AR""",23.696,"""NA""",23.749,"""NA"""
"""04-10-2017 10:26:49 AM""","""ctc""","""ar""",23.452,"""C""",23.485,"""NA"""
"""04-10-2017 10:38:29 AM""","""ctc""","""ar""",23.387,"""NA""",23.421,"""B"""
"""04-10-2017 11:20:27 AM""","""ctc""","""ar""",23.386,"""NA""",23.421,"""B"""
"""04-10-2017 11:22:51 AM""","""ctc""","""ar""",23.432,"""B""",23.475,"""NA"""
"""04-10-2017 11:32:09 AM""","""ctc""","""ar""",23.386,"""NA""",23.421,"""B"""
"""04-10-2017 12:41:53 PM""","""ctc""","""ar""",23.386,"""NA""",23.422,"""B"""
"""04-10-2017 01:31:38 PM""","""ctc""","""ar""",23.432,"""B""",23.475,"""NA"""
"""04-10-2017 05:26:14 PM""","""ctc""","""ar""",23.415,"""A""",23.469,"""C"""
"""04-10-2017 05:46:01 PM""","""ctc""","""ar""",23.421,"""B""",23.405,"""A"""
"""05-10-2017 11:14:48 AM""","""ctc""","""abcd""",23.408,"""A""",23.312,"""NA"""
"""05-10-2017 11:46:44 AM""","""ctc""","""05102017""",23.393,"""A""",23.444,"""C"""
"""05-10-2017 11:51:28 AM""","""ctc""","""05102017""",23.372,"""NA""",23.403,"""A"""
"""05-10-2017 11:53:53 AM""","""ctc""","""vinayaga""",23.425,"""B""",23.417,"""B"""
"""05-10-2017 11:57:46 AM""","""ctc""","""ganesha""",23.371,"""NA""",23.405,"""A"""
"""07-14-2006 11:59:10 AM""","""ctc""","""ganesha""",23.411,"""A""",23.429,"""B"""
"""05-10-2017 12:05:30 PM""","""ganesha""","""05102017""",23.457,"""C""",23.493,"""NA"""
"""05-10-2017 12:06:46 PM""","""ganesha""","""05102017""",23.359,"""NA""",23.404,"""A"""
"""05-10-2017 12:11:24 PM""","""ganesha""","""05102017""",23.428,"""B""",23.403,"""A"""
"""05-10-2017 12:14:22 PM""","""ganesha""","""05102017""",23.428,"""B""",23.404,"""A"""
"""05-10-2017 12:17:50 PM""","""ganesha""","""05102017""",23.432,"""B""",23.407,"""A"""
"""07-14-2006 12:20:08 PM""","""ganesha""","""10052017""",23.692,"""NA""",23.75,"""NA"""
"""07-14-2006 12:22:53 PM""","""ganesha""","""10052017""",23.692,"""NA""",23.75,"""NA"""
"""07-14-2006 12:22:53 PM""","""ganesha""","""10052017""",23.692,"""NA""",23.75,"""NA"""
"""05-10-2017 12:34:51 PM""","""ctc""","""1234""",23.417,"""B""",23.419,"""B"""
"""07-14-2006 12:40:09 PM""","""ctc""","""abcd""",23.423,"""B""",23.406,"""A"""
"""05-10-2017 12:40:46 PM""","""ctc""","""abcd""",22.842,"""NA""",22.865,"""NA"""
"""05-10-2017 12:40:46 PM""","""ctc""","""abcd""",22.842,"""NA""",22.865,"""NA"""
"""07-14-2006 12:52:52 PM""","""ctc""","""14475282""",23.429,"""B""",23.42,"""B"""
"""07-14-2006 12:52:52 PM""","""ctc""","""14475282""",23.429,"""B""",23.42,"""B"""
"""07-14-2006 12:52:52 PM""","""ctc""","""14475282""",23.429,"""B""",23.42,"""B"""
"""07-14-2006 12:52:52 PM""","""ctc""","""14475282""",23.429,"""B""",23.42,"""B"""
"""07-14-2006 12:52:52 PM""","""ctc""","""14475282""",23.429,"""B""",23.42,"""B"""
"""05-10-2017 01:06:46 PM""","""ctc""","""05102017""",23.365,"""NA""",23.408,"""A"""
"""05-10-2017 01:06:46 PM""","""ctc""","""05102017""",23.365,"""NA""",23.408,"""A"""
"""05-10-2017 01:42:05 PM""","""ctc""","""056102017""",23.464,"""C""",23.497,"""NA"""
"""05-10-2017 01:42:05 PM""","""ctc""","""056102017""",23.464,"""C""",23.497,"""NA"""
"""07-14-2006 01:50:41 PM""","""ctc""","""1221212""",22.842,"""NA""",22.865,"""NA"""
"""05-10-2017 01:57:14 PM""","""ctc""","""122211""",23.465,"""C""",23.496,"""NA"""
"""05-10-2017 01:57:14 PM""","""ctc""","""122211""",23.465,"""C""",23.496,"""NA"""
"""05-10-2017 02:01:33 PM""","""ctc""","""5645""",23.416,"""A""",23.482,"""NA"""
"""05-10-2017 02:12:22 PM""","""ctc""","""5645""",23.416,"""A""",23.482,"""NA"""
"""05-10-2017 02:31:50 PM""","""ctc""","""5645""",23.416,"""A""",23.482,"""NA"""
"""05-10-2017 02:31:50 PM""","""ctc""","""5645""",23.416,"""A""",23.482,"""NA"""
"""07-14-2006 03:54:05 PM""","""ctc""","""sp""",23.372,"""NA""",23.378,"""NA"""
"""05-10-2017 03:54:24 PM""","""ctc""","""sp""",23.399,"""A""",23.491,"""NA"""
"""05-10-2017 03:54:24 PM""","""ctc""","""sp""",23.399,"""A""",23.491,"""NA"""
"""05-10-2017 03:59:37 PM""","""ctc""","""abcd""",23.373,"""NA""",23.382,"""NA"""
"""05-10-2017 04:02:18 PM""","""ctc""","""abcd""",23.373,"""NA""",23.382,"""NA"""
"""05-10-2017 04:07:27 PM""","""ctc""","""abcd""",23.373,"""NA""",23.381,"""NA"""
"""05-10-2017 04:07:27 PM""","""ctc""","""abcd""",23.373,"""NA""",23.381,"""NA"""
"""07-14-2006 04:45:53 PM""","""33""","""33""",23.432,"""B""",23.41,"""A"""
"""07-14-2006 04:45:53 PM""","""33""","""33""",23.432,"""B""",23.41,"""A"""
"""07-14-2006 04:54:57 PM""","""33""","""3""",23.411,"""A""",23.422,"""B"""
"""07-14-2006 04:57:16 PM""","""33tj""","""jjjk""",23.412,"""A""",23.307,"""NA"""
"""07-14-2006 05:00:24 PM""","""33""","""33""",23.412,"""A""",23.307,"""NA"""
"""07-14-2006 06:10:47 PM""","""33""","""33""",23.434,"""B""",23.405,"""A"""
"""05-10-2017 06:11:05 PM""","""33""","""33""",23.434,"""B""",23.409,"""A"""
"""05-10-2017 06:14:22 PM""","""33""","""33""",23.434,"""B""",23.409,"""A"""
"""07-10-2017 09:35:05 AM""","""33""","""33""",23.411,"""A""",23.424,"""B"""
"""07-10-2017 09:35:05 AM""","""33""","""33""",23.411,"""A""",23.424,"""B"""
"""07-10-2017 02:21:12 PM""","""33""","""33""",23.416,"""A""",23.416,"""A"""
"""07-10-2017 02:24:26 PM""","""33""","""33""",23.411,"""A""",23.427,"""B"""
"""07-10-2017 02:24:26 PM""","""33""","""33""",23.411,"""A""",23.427,"""B"""
"""07-14-2006 02:58:10 PM""","""33""","""33""",23.392,"""A""",23.454,"""C"""
"""07-10-2017 02:58:54 PM""","""33""","""33""",23.391,"""A""",23.454,"""C"""
"""07-10-2017 03:01:33 PM""","""33""","""33""",23.391,"""A""",23.454,"""C"""
"""07-10-2017 03:01:33 PM""","""33""","""33""",23.391,"""A""",23.454,"""C"""
"""09-10-2017 10:16:03 AM""","""33""","""33""",23.412,"""A""",23.423,"""B"""
"""09-10-2017 12:17:18 PM""","""33""","""33""",23.389,"""NA""",23.441,"""B"""
"""09-10-2017 12:21:33 PM""","""33""","""33""",23.389,"""NA""",23.442,"""B"""
"""09-10-2017 12:27:26 PM""","""33""","""33""",23.389,"""NA""",23.444,"""C"""
"""07-14-2006 02:55:06 PM""","""09102017""","""BSP""",23.389,"""NA""",23.444,"""C"""
"""07-14-2006 02:55:06 PM""","""09102017""","""BSP""",23.389,"""NA""",23.444,"""C"""
"""07-14-2006 04:02:51 PM""","""fdhd""","""dsgsd""",23.361,"""NA""",23.445,"""C"""
"""07-14-2006 05:37:45 PM""","""hdh""","""hdgh""",23.413,"""A""",23.414,"""A"""
"""09-10-2017 05:38:47 PM""","""hdh""","""hdgh""",23.407,"""A""",23.444,"""C"""
"""09-10-2017 05:44:16 PM""","""hdh""","""hdgh""",23.413,"""A""",23.414,"""A"""
"""09-10-2017 05:46:03 PM""","""hdh""","""hdgh""",23.413,"""A""",23.414,"""A"""
"""07-14-2006 05:52:28 PM""","""hdh""","""33""",23.407,"""A""",23.444,"""C"""
"""09-10-2017 05:53:34 PM""","""hdh""","""33""",23.4,"""A""",23.438,"""B"""
"""09-10-2017 06:10:22 PM""","""hdh""","""33""",23.4,"""A""",23.438,"""B"""
"""09-10-2017 06:13:12 PM""","""hdh""","""33""",23.413,"""A""",23.414,"""A"""
"""09-10-2017 06:53:15 PM""","""hdh""","""33""",23.401,"""A""",23.438,"""B"""
"""09-10-2017 06:55:14 PM""","""hdh""","""33""",23.4,"""A""",23.435,"""B"""
"""09-10-2017 06:59:04 PM""","""hdh""","""33""",23.4,"""A""",23.438,"""B"""
"""09-10-2017 07:10:51 PM""","""hdh""","""33""",23.387,"""NA""",23.372,"""NA"""
"""04-10-2017 05:26:30 PM""","""ctc""","""ar""",23.408,"""A""",23.3,"""NA"""
"""04-10-2017 05:26:46 PM""","""ctc""","""ar""",23.421,"""B""",23.403,"""A"""
"""04-10-2017 05:27:01 PM""","""ctc""","""ar""",23.416,"""A""",23.47,"""C"""
"""04-10-2017 05:27:17 PM""","""ctc""","""ar""",23.408,"""A""",23.301,"""NA"""
"""04-10-2017 05:27:33 PM""","""ctc""","""ar""",23.421,"""B""",23.402,"""A"""
"""04-10-2017 05:27:49 PM""","""ctc""","""ar""",23.416,"""A""",23.47,"""C"""
"""04-10-2017 05:28:05 PM""","""ctc""","""ar""",23.408,"""A""",23.3,"""NA"""
"""04-10-2017 05:28:21 PM""","""ctc""","""ar""",23.421,"""B""",23.402,"""A"""
"""04-10-2017 05:28:37 PM""","""ctc""","""ar""",23.415,"""A""",23.47,"""C"""
"""04-10-2017 05:28:53 PM""","""ctc""","""ar""",23.408,"""A""",23.3,"""NA"""
"""04-10-2017 05:29:09 PM""","""ctc""","""ar""",23.408,"""A""",23.301,"""NA"""
"""04-10-2017 05:29:52 PM""","""ctc""","""ar""",23.429,"""B""",23.402,"""A"""
"""04-10-2017 05:30:08 PM""","""ctc""","""ar""",23.408,"""A""",23.301,"""NA"""
"""04-10-2017 05:30:24 PM""","""ctc""","""ar""",23.408,"""A""",23.301,"""NA"""
"""04-10-2017 05:30:53 PM""","""ctc""","""ar""",23.429,"""B""",23.405,"""A"""
"""04-10-2017 05:31:08 PM""","""ctc""","""ar""",23.43,"""B""",23.406,"""A"""
"""04-10-2017 05:31:42 PM""","""ctc""","""ar""",23.43,"""B""",23.403,"""A"""
"""04-10-2017 05:32:11 PM""","""ctc""","""ar""",23.421,"""B""",23.402,"""A"""
"""04-10-2017 05:32:30 PM""","""ctc""","""ar""",23.429,"""B""",23.404,"""A"""
"""04-10-2017 05:32:45 PM""","""ctc""","""ar""",23.408,"""A""",23.301,"""NA"""
"""04-10-2017 05:33:01 PM""","""ctc""","""ar""",23.421,"""B""",23.402,"""A"""
"""04-10-2017 05:33:17 PM""","""ctc""","""ar""",23.415,"""A""",23.47,"""C"""
"""04-10-2017 05:33:33 PM""","""ctc""","""ar""",23.408,"""A""",23.301,"""NA"""
"""04-10-2017 05:33:49 PM""","""ctc""","""ar""",23.421,"""B""",23.402,"""A"""
"""04-10-2017 05:34:05 PM""","""ctc""","""ar""",23.415,"""A""",23.47,"""C"""
"""04-10-2017 05:34:21 PM""","""ctc""","""ar""",23.408,"""A""",23.3,"""NA"""
"""04-10-2017 05:34:36 PM""","""ctc""","""ar""",23.421,"""B""",23.404,"""A"""
"""04-10-2017 05:34:52 PM""","""ctc""","""ar""",23.408,"""A""",23.301,"""NA"""
"""04-10-2017 05:35:20 PM""","""ctc""","""ar""",23.421,"""B""",23.403,"""A"""
"""04-10-2017 05:35:37 PM""","""ctc""","""ar""",23.415,"""A""",23.47,"""C"""
"""04-10-2017 05:35:52 PM""","""ctc""","""ar""",23.408,"""A""",23.301,"""NA"""
"""04-10-2017 05:36:08 PM""","""ctc""","""ar""",23.408,"""A""",23.301,"""NA"""
"""04-10-2017 05:36:51 PM""","""ctc""","""ar""",23.416,"""A""",23.47,"""C"""
"""04-10-2017 05:37:20 PM""","""ctc""","""ar""",23.408,"""A""",23.301,"""NA"""
"""04-10-2017 05:37:36 PM""","""ctc""","""ar""",23.408,"""A""",23.301,"""NA"""
"""04-10-2017 05:38:20 PM""","""ctc""","""ar""",23.408,"""A""",23.301,"""NA"""
"""04-10-2017 05:39:03 PM""","""ctc""","""ar""",23.408,"""A""",23.301,"""NA"""
"""04-10-2017 05:39:47 PM""","""ctc""","""ar""",23.421,"""B""",23.404,"""A"""
"""04-10-2017 05:40:02 PM""","""ctc""","""ar""",23.387,"""NA""",23.422,"""B"""
"""04-10-2017 05:40:18 PM""","""ctc""","""ar""",23.408,"""A""",23.301,"""NA"""
"""04-10-2017 05:40:34 PM""","""ctc""","""ar""",23.354,"""NA""",23.396,"""A"""
"""04-10-2017 05:41:03 PM""","""ctc""","""ar""",23.421,"""B""",23.403,"""A"""
"""04-10-2017 05:41:32 PM""","""ctc""","""ar""",23.354,"""NA""",23.397,"""A"""
"""04-10-2017 05:41:48 PM""","""ctc""","""ar""",23.408,"""A""",23.301,"""NA"""
"""04-10-2017 05:42:04 PM""","""ctc""","""ar""",23.354,"""NA""",23.397,"""A"""
"""04-10-2017 05:42:33 PM""","""ctc""","""ar""",23.408,"""A""",23.301,"""NA"""
"""04-10-2017 05:42:49 PM""","""ctc""","""ar""",23.421,"""B""",23.404,"""A"""
"""04-10-2017 05:43:05 PM""","""ctc""","""ar""",23.354,"""NA""",23.394,"""A"""
"""04-10-2017 05:43:21 PM""","""ctc""","""ar""",23.408,"""A""",23.301,"""NA"""
"""04-10-2017 05:43:37 PM""","""ctc""","""ar""",23.421,"""B""",23.401,"""A"""
"""04-10-2017 05:43:53 PM""","""ctc""","""ar""",23.354,"""NA""",23.397,"""A"""
"""04-10-2017 05:44:09 PM""","""ctc""","""ar""",23.408,"""A""",23.301,"""NA"""
"""04-10-2017 05:44:25 PM""","""ctc""","""ar""",23.421,"""B""",23.403,"""A"""
"""04-10-2017 05:44:41 PM""","""ctc""","""ar""",23.354,"""NA""",23.397,"""A"""
"""04-10-2017 05:44:57 PM""","""ctc""","""ar""",23.354,"""NA""",23.397,"""A"""
"""04-10-2017 05:45:42 PM""","""ctc""","""ar""",23.408,"""A""",23.301,"""NA"""
"""04-10-2017 05:46:01 PM""","""ctc""","""ar""",23.421,"""B""",23.405,"""A"""
"""09-10-2017 07:17:29 PM""","""hdh""","""33""",23.388,"""NA""",23.439,"""B"""
"""09-10-2017 07:19:09 PM""","""hdh""","""33""",23.388,"""NA""",23.441,"""B"""
"""07-14-2006 07:23:56 PM""","""33""","""33""",23.388,"""NA""",23.425,"""B"""
"""09-10-2017 07:27:34 PM""","""33""","""33""",23.411,"""A""",23.422,"""B"""
"""09-10-2017 07:31:00 PM""","""33""","""33""",23.393,"""A""",23.36,"""NA"""
"""09-10-2017 07:44:24 PM""","""33""","""33""",23.403,"""A""",23.374,"""NA"""
"""09-10-2017 07:50:24 PM""","""33""","""33""",23.439,"""B""",23.448,"""C"""
"""09-10-2017 07:56:18 PM""","""33""","""33""",23.44,"""B""",23.448,"""C"""
"""09-10-2017 08:00:37 PM""","""33""","""33""",23.415,"""A""",23.51,"""NA"""
"""09-10-2017 08:03:39 PM""","""33""","""33""",23.468,"""C""",23.494,"""NA"""
"""09-10-2017 08:10:39 PM""","""33""","""33""",23.366,"""NA""",23.442,"""B"""
"""09-10-2017 08:10:39 PM""","""33""","""33""",23.366,"""NA""",23.442,"""B"""
"""07-14-2006 09:19:52 AM""","""10102017""","""BSP""",23.365,"""NA""",23.441,"""B"""
"""10-10-2017 09:21:40 AM""","""10102017""","""BSP""",23.415,"""A""",23.372,"""NA"""
"""10-10-2017 09:26:54 AM""","""10102017""","""BSP""",23.39,"""A""",23.459,"""C"""
"""10-10-2017 09:29:40 AM""","""10102017""","""BSP""",23.39,"""A""",23.459,"""C"""
"""10-10-2017 09:34:39 AM""","""10102017""","""BSP""",23.391,"""A""",23.46,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""10-10-2017 09:35:51 AM""","""10102017""","""BSP""",23.391,"""A""",23.459,"""C"""
"""07-14-2006 09:54:35 AM""","""10102017""","""bsp""",23.446,"""C""",23.414,"""A"""
"""07-14-2006 10:07:24 AM""","""3""","""33""",23.357,"""NA""",23.404,"""A"""
"""10-10-2017 10:10:04 AM""","""3""","""33""",23.416,"""A""",23.372,"""NA"""
"""10-10-2017 10:12:02 AM""","""3""","""33""",23.41,"""A""",23.483,"""NA"""
"""10-10-2017 10:13:06 AM""","""3""","""33""",23.449,"""C""",23.36,"""NA"""
"""10-10-2017 10:17:19 AM""","""3""","""33""",23.41,"""A""",23.483,"""NA"""
"""10-10-2017 10:19:19 AM""","""3""","""33""",23.41,"""A""",23.483,"""NA"""
"""10-10-2017 10:22:03 AM""","""3""","""33""",23.46,"""C""",23.382,"""NA"""
"""10-10-2017 10:23:11 AM""","""3""","""33""",23.447,"""C""",23.416,"""A"""
"""10-10-2017 10:25:33 AM""","""3""","""33""",23.447,"""C""",23.416,"""A"""
"""10-10-2017 10:29:04 AM""","""3""","""33""",23.411,"""A""",23.433,"""B"""
"""10-10-2017 10:47:54 AM""","""3""","""33""",23.411,"""A""",23.434,"""B"""
"""10-16-2017 10:16:34 AM""","""Master""","""Bharani""",23.41,"""A""",23.421,"""B"""
"""10-16-2017 10:19:46 AM""","""Master""","""Bharani""",23.373,"""NA""",23.434,"""B"""
"""10-16-2017 10:21:48 AM""","""Master""","""Bharani""",23.409,"""A""",23.42,"""B"""
"""10-16-2017 12:15:19 PM""","""master""","""m""",23.456,"""C""",23.479,"""NA"""
"""10-16-2017 12:19:04 PM""","""master""","""m""",23.456,"""C""",23.479,"""NA"""
"""10-16-2017 12:21:06 PM""","""master""","""m""",23.456,"""C""",23.478,"""NA"""
"""10-16-2017 12:31:28 PM""","""master""","""m""",23.41,"""A""",23.418,"""B"""
"""10-16-2017 12:34:20 PM""","""master""","""ll""",23.365,"""NA""",23.415,"""A"""
"""10-16-2017 12:35:45 PM""","""master""","""ll""",23.433,"""B""",23.436,"""B"""
"""10-16-2017 12:39:30 PM""","""master""","""ll""",23.424,"""B""",23.416,"""A"""
"""10-16-2017 12:44:53 PM""","""master""","""ll""",23.38,"""NA""",23.372,"""NA"""
"""10-16-2017 12:48:28 PM""","""master""","""33""",23.431,"""B""",23.397,"""A"""
"""10-16-2017 12:49:52 PM""","""master""","""33""",23.431,"""B""",23.397,"""A"""
"""10-16-2017 12:51:04 PM""","""master""","""33""",23.431,"""B""",23.397,"""A"""
"""10-16-2017 12:51:41 PM""","""master""","""33""",23.388,"""NA""",23.38,"""NA"""
"""10-16-2017 12:52:25 PM""","""master""","""33""",23.422,"""B""",23.394,"""A"""
"""10-16-2017 12:52:25 PM""","""master""","""33""",23.422,"""B""",23.394,"""A"""
"""10-16-2017 12:56:41 PM""","""master""","""33""",22.896,"""NA""",22.851,"""NA"""
"""10-16-2017 02:02:25 PM""","""master""","""33""",23.362,"""NA""",23.414,"""A"""
"""10-16-2017 02:03:43 PM""","""master""","""33""",23.425,"""B""",23.391,"""A"""
"""10-16-2017 02:07:30 PM""","""master""","""33""",23.449,"""C""",23.391,"""A"""
"""10-16-2017 02:18:36 PM""","""master""","""33""",23.368,"""NA""",23.415,"""A"""
"""10-16-2017 02:18:36 PM""","""master""","""33""",23.368,"""NA""",23.415,"""A"""
"""10-16-2017 02:28:48 PM""","""33""","""33""",23.353,"""NA""",23.415,"""A"""
"""10-16-2017 02:34:12 PM""","""33""","""33""",23.4,"""A""",23.39,"""A"""
"""10-16-2017 02:39:27 PM""","""33""","""33""",23.39,"""A""",23.42,"""B"""
"""10-16-2017 02:49:53 PM""","""33""","""33""",23.427,"""B""",23.407,"""A"""
"""10-16-2017 02:52:59 PM""","""33""","""33""",23.381,"""NA""",23.427,"""B"""
"""10-16-2017 02:54:29 PM""","""33""","""33""",23.427,"""B""",23.458,"""C"""
"""10-16-2017 02:57:12 PM""","""33""","""33""",23.41,"""A""",23.418,"""B"""
"""10-16-2017 03:00:46 PM""","""33""","""33""",23.41,"""A""",23.426,"""B"""
"""10-16-2017 03:08:07 PM""","""33""","""33""",23.41,"""A""",23.427,"""B"""
"""10-16-2017 03:09:52 PM""","""33""","""33""",23.41,"""A""",23.427,"""B"""
"""10-16-2017 03:13:56 PM""","""33""","""33""",23.41,"""A""",23.427,"""B"""
"""10-16-2017 03:17:13 PM""","""33""","""33""",23.41,"""A""",23.428,"""B"""
"""10-16-2017 03:18:34 PM""","""33""","""33""",23.41,"""A""",23.428,"""B"""
"""10-16-2017 03:25:43 PM""","""33""","""33""",23.356,"""NA""",23.384,"""NA"""
"""10-16-2017 03:29:36 PM""","""33""","""33""",23.424,"""B""",23.389,"""NA"""
"""10-16-2017 03:33:09 PM""","""33""","""33""",23.418,"""B""",23.419,"""B"""
"""10-16-2017 03:42:14 PM""","""33""","""33""",23.45,"""C""",23.386,"""NA"""
"""10-16-2017 03:43:29 PM""","""33""","""33""",23.416,"""A""",23.392,"""A"""
"""10-16-2017 03:45:05 PM""","""33""","""33""",23.407,"""A""",23.417,"""B"""
"""10-16-2017 03:47:32 PM""","""33""","""33""",23.416,"""A""",23.393,"""A"""
"""10-16-2017 03:53:17 PM""","""33""","""33""",23.377,"""NA""",23.426,"""B"""
"""10-16-2017 03:57:29 PM""","""33""","""33""",23.395,"""A""",23.414,"""A"""
"""10-16-2017 04:02:53 PM""","""33""","""33""",23.397,"""A""",23.419,"""B"""
"""10-16-2017 04:08:30 PM""","""33""","""33""",23.399,"""A""",23.403,"""A"""
"""10-16-2017 04:22:28 PM""","""33""","""33""",23.42,"""B""",23.408,"""A"""
"""10-16-2017 04:22:28 PM""","""33""","""33""",23.42,"""B""",23.408,"""A"""
"""10-17-2017 08:58:41 AM""","""17102017""","""BSP""",23.407,"""A""",23.456,"""C"""
"""10-17-2017 08:59:53 AM""","""17102017""","""BSP""",23.408,"""A""",23.457,"""C"""
"""10-17-2017 08:59:53 AM""","""17102017""","""BSP""",23.408,"""A""",23.457,"""C"""
"""10-17-2017 09:24:19 AM""","""1710217""","""bsp""",23.406,"""A""",23.454,"""C"""
"""10-17-2017 09:30:19 AM""","""1710217""","""bsp""",23.394,"""A""",23.397,"""A"""
"""10-17-2017 09:34:02 AM""","""1710217""","""bsp""",23.421,"""B""",23.407,"""A"""
"""10-17-2017 09:40:02 AM""","""1710217""","""bsp""",23.441,"""B""",23.44,"""B"""
"""10-17-2017 09:42:52 AM""","""1710217""","""bsp""",23.422,"""B""",23.376,"""NA"""
"""10-17-2017 09:54:33 AM""","""1710217""","""bsp""",23.446,"""C""",23.408,"""A"""
"""10-17-2017 09:58:16 AM""","""1710217""","""bsp""",23.401,"""A""",23.446,"""C"""
"""10-17-2017 10:03:52 AM""","""1710217""","""bsp""",23.389,"""NA""",23.412,"""A"""
"""10-17-2017 10:12:53 AM""","""1710217""","""bsp""",23.435,"""B""",23.395,"""A"""
"""10-17-2017 10:16:41 AM""","""1710217""","""bsp""",23.409,"""A""",23.417,"""B"""
"""10-17-2017 10:18:53 AM""","""1710217""","""bsp""",23.344,"""NA""",23.368,"""NA"""
"""10-17-2017 10:38:35 AM""","""1710217""","""bsp""",23.41,"""A""",23.47,"""C"""
"""10-17-2017 10:41:33 AM""","""1710217""","""bsp""",23.395,"""A""",23.409,"""A"""
"""10-17-2017 11:08:29 AM""","""1710217""","""bsp""",23.45,"""C""",23.415,"""A"""
"""10-17-2017 11:13:20 AM""","""1710217""","""bsp""",23.451,"""C""",23.415,"""A"""
"""10-17-2017 11:14:47 AM""","""1710217""","""bsp""",23.452,"""C""",23.416,"""A"""
"""10-17-2017 11:19:14 AM""","""1710217""","""bsp""",23.432,"""B""",23.462,"""C"""
"""10-17-2017 11:21:15 AM""","""1710217""","""bsp""",23.41,"""A""",23.487,"""NA"""
"""10-17-2017 11:33:02 AM""","""1710217""","""bsp""",23.432,"""B""",23.461,"""C"""
"""10-17-2017 11:37:43 AM""","""1710217""","""bsp""",23.401,"""A""",23.411,"""A"""
"""10-17-2017 11:42:13 AM""","""1710217""","""bsp""",23.381,"""NA""",23.417,"""B"""
"""10-17-2017 11:46:24 AM""","""1710217""","""bsp""",23.423,"""B""",23.412,"""A"""
"""10-17-2017 11:50:43 AM""","""1710217""","""bsp""",23.436,"""B""",23.315,"""NA"""
"""10-17-2017 12:13:02 PM""","""1710217""","""bsp""",23.376,"""NA""",23.39,"""A"""
"""10-17-2017 12:13:02 PM""","""1710217""","""bsp""",23.376,"""NA""",23.39,"""A"""
"""10-17-2017 12:13:02 PM""","""1710217""","""bsp""",23.376,"""NA""",23.39,"""A"""
"""10-19-2017 10:03:50 AM""","""33""","""33""",23.527,"""NA""",23.413,"""A"""
"""10-19-2017 10:14:35 AM""","""33""","""33""",23.424,"""B""",23.431,"""B"""
"""10-19-2017 10:16:22 AM""","""33""","""33""",23.569,"""NA""",23.403,"""A"""
"""10-19-2017 10:34:05 AM""","""33""","""33""",23.449,"""C""",23.423,"""B"""
"""10-19-2017 10:38:18 AM""","""33""","""33""",23.432,"""B""",23.403,"""A"""
"""07-14-2006 12:06:33 PM""","""33""","""33""",23.562,"""NA""",23.403,"""A"""
"""10-19-2017 12:14:19 PM""","""33""","""33""",23.475,"""NA""",23.417,"""B"""
"""10-19-2017 12:16:52 PM""","""33""","""33""",23.02,"""NA""",22.861,"""NA"""
"""10-19-2017 12:19:59 PM""","""33""","""33""",23.526,"""NA""",23.384,"""NA"""
"""10-19-2017 12:22:12 PM""","""33""","""33""",23.541,"""NA""",23.382,"""NA"""
"""10-19-2017 12:26:02 PM""","""33""","""33""",23.37,"""NA""",23.387,"""NA"""
"""10-19-2017 12:27:28 PM""","""33""","""33""",23.548,"""NA""",23.339,"""NA"""
"""10-19-2017 12:32:20 PM""","""33""","""33""",23.475,"""NA""",23.402,"""A"""
"""07-14-2006 02:46:40 PM""","""33""","""33""",23.477,"""NA""",23.467,"""C"""
"""10-19-2017 02:47:38 PM""","""33""","""33""",23.495,"""NA""",23.456,"""C"""
"""10-19-2017 02:54:49 PM""","""33""","""33""",23.526,"""NA""",23.398,"""A"""
"""07-14-2006 11:45:54 AM""","""33""","""33""",23.451,"""C""",23.482,"""NA"""
"""10-20-2017 12:11:14 PM""","""33""","""33""",23.587,"""NA""",23.425,"""B"""
"""10-20-2017 12:18:13 PM""","""33""","""33""",23.522,"""NA""",23.455,"""C"""
"""10-20-2017 12:18:13 PM""","""33""","""33""",23.522,"""NA""",23.455,"""C"""
"""10-23-2017 01:51:24 PM""","""33""","""33""",23.46,"""C""",23.423,"""B"""
